timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2022-02-23 01:00:00,38137.90000000,38160.42000000,37938.07000000,38062.50000000,1027.70156000,1645581599999,39116394.08487730,29833,482.84819000,18376821.59442300,0
2022-02-23 02:00:00,38062.50000000,38206.97000000,37528.33000000,37692.92000000,1778.13163000,1645585199999,67231645.90442120,44615,867.77910000,32817537.40538630,0
2022-02-23 03:00:00,37692.92000000,37795.91000000,37592.86000000,37750.67000000,949.23314000,1645588799999,35795932.64329570,25664,444.72240000,16775454.94414140,0
2022-02-23 04:00:00,37750.66000000,38078.09000000,37712.93000000,38003.05000000,1147.56250000,1645592399999,43528378.32790340,32165,641.84894000,24345533.99472530,0
2022-02-23 05:00:00,38003.05000000,38123.81000000,37813.27000000,37976.11000000,1056.00505000,1645595999999,40063126.10197630,31407,485.24837000,18409633.36557960,0
2022-02-23 06:00:00,37976.10000000,38148.29000000,37912.64000000,37988.84000000,1147.19743000,1645599599999,43642723.98168150,32395,599.04981000,22788835.76039070,0
2022-02-23 07:00:00,37988.84000000,38213.11000000,37957.45000000,38151.17000000,1341.70920000,1645603199999,51120233.53839760,37461,679.51661000,25892071.25189270,0
2022-02-23 08:00:00,38151.16000000,38788.99000000,38081.12000000,38673.03000000,3629.88320000,1645606799999,139761729.66851440,70622,1918.74185000,73846854.81807810,0
2022-02-23 09:00:00,38673.02000000,38990.00000000,38600.01000000,38876.90000000,2085.38386000,1645610399999,80993045.71237940,46811,1085.34474000,42152691.69098670,0
2022-02-23 10:00:00,38876.89000000,38956.64000000,38759.31000000,38866.27000000,1392.93540000,1645613999999,54140589.61683390,34999,707.04677000,27482267.01629420,0
2022-02-23 11:00:00,38866.28000000,39125.47000000,38734.64000000,38782.91000000,1833.75028000,1645617599999,71302522.98855370,41770,950.84726000,36977256.72303840,0
2022-02-23 12:00:00,38782.91000000,39100.00000000,38749.36000000,39016.39000000,1490.29190000,1645621199999,57980036.36871460,38441,824.76875000,32089628.20870130,0
2022-02-23 13:00:00,39016.39000000,39249.93000000,38889.00000000,38960.24000000,1830.84804000,1645624799999,71486425.01516460,43832,959.14105000,37455411.32696440,0
2022-02-23 14:00:00,38960.25000000,38990.99000000,38623.93000000,38660.07000000,2333.76570000,1645628399999,90627279.59174630,50892,1180.41170000,45833110.49517720,0
2022-02-23 15:00:00,38660.08000000,38672.72000000,38450.00000000,38512.51000000,2607.47297000,1645631999999,100541175.20713540,49920,1355.54624000,52270071.50419620,0
2022-02-23 16:00:00,38512.51000000,38710.00000000,38360.00000000,38638.24000000,2365.31648000,1645635599999,91095179.45656960,54223,1189.23144000,45811380.37751610,0
2022-02-23 17:00:00,38638.24000000,38780.00000000,38005.24000000,38084.48000000,2414.52237000,1645639199999,92693592.06312890,54597,1034.92890000,39783856.34672790,0
2022-02-23 18:00:00,38084.48000000,38109.88000000,37715.47000000,37780.80000000,2824.76212000,1645642799999,107036963.13372090,54844,1157.64100000,43860053.89414040,0
2022-02-23 19:00:00,37780.80000000,37875.41000000,37536.00000000,37615.81000000,1916.48587000,1645646399999,72248779.61697660,42952,911.01567000,34347484.87439340,0
2022-02-23 20:00:00,37615.81000000,37738.56000000,37381.92000000,37677.98000000,1992.63133000,1645649999999,74883351.97769550,52718,998.52463000,37527567.40375870,0
2022-02-23 21:00:00,37677.98000000,37796.36000000,37423.37000000,37513.07000000,1154.30519000,1645653599999,43427217.91423250,29482,574.61444000,21622093.19056760,0
2022-02-23 22:00:00,37513.07000000,37667.52000000,37080.00000000,37648.23000000,1594.64063000,1645657199999,59609898.39540170,49005,724.01083000,27072224.85599550,0
2022-02-23 23:00:00,37648.22000000,37720.03000000,37036.79000000,37250.01000000,2360.17981000,1645660799999,88041967.53654350,47616,1066.41635000,39771982.07157000,0
2022-02-24 00:00:00,37250.02000000,37427.81000000,36700.30000000,36755.82000000,2587.50298000,1645664399999,95822943.69054210,58674,1124.97706000,41675939.71534630,0
2022-02-24 01:00:00,36755.83000000,37080.48000000,36638.00000000,36949.63000000,1996.01102000,1645667999999,73531210.39805740,47327,892.72284000,32902323.63965380,0
2022-02-24 02:00:00,36949.63000000,37019.63000000,35820.03000000,35924.92000000,4513.39976000,1645671599999,164599316.03541700,103018,1633.87145000,59726582.79534880,0
2022-02-24 03:00:00,35924.92000000,35954.99000000,34720.53000000,34936.89000000,12569.16227000,1645675199999,444464535.65317890,271145,5505.17189000,194733336.51668350,0
2022-02-24 04:00:00,34936.90000000,35277.54000000,34536.00000000,35077.91000000,8366.30560000,1645678799999,292130537.44364380,153894,4211.79136000,147079391.09126710,0
2022-02-24 05:00:00,35077.91000000,35111.01000000,34322.28000000,34680.85000000,6572.82001000,1645682399999,227807532.41130110,129938,3024.95007000,104830214.41981690,0
2022-02-24 06:00:00,34683.58000000,35106.44000000,34609.08000000,34901.75000000,4441.63801000,1645685999999,154944310.96142010,97247,2344.06341000,81775422.33014580,0
2022-02-24 07:00:00,34901.76000000,35515.83000000,34379.04000000,35312.05000000,6684.87423000,1645689599999,233193640.83068780,131571,3647.38043000,127316496.85105380,0
2022-02-24 08:00:00,35312.04000000,35885.00000000,35180.98000000,35513.82000000,6240.95084000,1645693199999,221591894.42060340,116381,3146.52546000,111738447.23224830,0
2022-02-24 09:00:00,35513.82000000,35790.27000000,35286.73000000,35345.54000000,3606.23672000,1645696799999,128145689.85524880,74796,1748.45664000,62129368.39811800,0
2022-02-24 10:00:00,35345.53000000,35494.00000000,34818.09000000,35198.51000000,5299.65438000,1645700399999,186068779.29893930,103297,2899.39479000,101792114.75016230,0
2022-02-24 11:00:00,35198.52000000,35598.00000000,34885.06000000,35442.22000000,4316.77277000,1645703999999,151805278.76966460,85137,2393.92797000,84203568.95248210,0
2022-02-24 12:00:00,35442.23000000,35461.80000000,35035.00000000,35255.87000000,3036.00253000,1645707599999,107007377.28499720,69921,1587.57160000,55952270.29920270,0
2022-02-24 13:00:00,35255.86000000,35699.53000000,35127.01000000,35475.70000000,3307.34375000,1645711199999,117173002.10738130,69580,1775.27596000,62899149.09979530,0
2022-02-24 14:00:00,35475.70000000,35900.00000000,35177.96000000,35639.83000000,6298.22945000,1645714799999,223822236.04139980,114379,3134.46091000,111411646.49585090,0
2022-02-24 15:00:00,35639.82000000,36100.00000000,35404.34000000,35919.96000000,5443.35227000,1645718399999,194661978.53081020,129710,2672.16855000,95556749.26224800,0
2022-02-24 16:00:00,35919.96000000,36310.52000000,35861.05000000,36156.98000000,4655.30222000,1645721999999,168092226.75406860,115068,2197.63605000,79349648.26276600,0
2022-02-24 17:00:00,36156.98000000,36173.35000000,35721.96000000,35831.85000000,2243.66145000,1645725599999,80562158.50062210,53291,1103.84307000,39637799.83975170,0
2022-02-24 18:00:00,35831.86000000,36800.00000000,35800.00000000,36396.52000000,4266.32760000,1645729199999,154911673.47374260,88794,2170.48383000,78804646.71310640,0
2022-02-24 19:00:00,36396.52000000,37366.36000000,36220.54000000,37300.00000000,5647.99926000,1645732799999,207948546.77039610,115568,2982.69750000,109871458.06020810,0
2022-02-24 20:00:00,37300.00000000,39843.00000000,37286.02000000,38418.97000000,12439.19152000,1645736399999,479537860.37897450,273731,6900.74304000,266026059.72665060,0
2022-02-24 21:00:00,38421.98000000,38683.51000000,38183.93000000,38395.64000000,2260.12383000,1645739999999,86769321.15466050,70378,1235.46163000,47440255.37760330,0
2022-02-24 22:00:00,38395.63000000,38481.80000000,37748.94000000,37870.05000000,1988.08850000,1645743599999,75755911.71454260,88920,937.95335000,35759153.18462050,0
2022-02-24 23:00:00,37870.05000000,38400.00000000,37870.05000000,38327.21000000,1695.34361000,1645747199999,64759429.52918830,61015,831.60254000,31764826.71197700,0
2022-02-25 00:00:00,38328.68000000,38795.60000000,38217.50000000,38226.27000000,1989.49169000,1645750799999,76517357.97163970,56362,947.11456000,36432648.99059350,0
2022-02-25 01:00:00,38226.27000000,38932.97000000,38138.54000000,38562.39000000,2369.51424000,1645754399999,91282319.87325610,64933,1247.53067000,48071360.13209850,0
2022-02-25 02:00:00,38562.38000000,38820.46000000,38473.78000000,38800.29000000,1607.42607000,1645757999999,62150662.90171490,48127,774.74429000,29955893.60316400,0
2022-02-25 03:00:00,38800.29000000,39030.01000000,38509.40000000,38923.36000000,2462.81748000,1645761599999,95493300.43463830,50299,1268.02172000,49163356.61475980,0
2022-02-25 04:00:00,38923.37000000,38942.46000000,38652.02000000,38721.84000000,1275.46388000,1645765199999,49467189.40656640,34601,526.90940000,20435471.80530510,0
2022-02-25 05:00:00,38721.83000000,38771.80000000,38291.61000000,38453.38000000,1412.59429000,1645768799999,54374406.61201210,39623,676.49540000,26040189.06199550,0
2022-02-25 06:00:00,38453.38000000,38759.85000000,38379.94000000,38711.37000000,1223.70325000,1645772399999,47232283.43358470,33687,688.57031000,26571636.74079130,0
2022-02-25 07:00:00,38711.36000000,38817.83000000,38368.97000000,38466.24000000,3839.01535000,1645775999999,147985853.90190600,72348,2540.04154000,97896336.97432530,0
2022-02-25 08:00:00,38466.25000000,38517.99000000,38132.11000000,38345.27000000,3331.79980000,1645779599999,127627870.83818950,80538,2085.24218000,79859759.40294720,0
2022-02-25 09:00:00,38345.28000000,38758.00000000,38014.37000000,38674.22000000,2403.98252000,1645783199999,92076614.48883340,65473,1215.25901000,46548898.72712290,0
2022-02-25 10:00:00,38674.22000000,38783.66000000,38468.56000000,38578.29000000,1782.47151000,1645786799999,68807867.88465700,45863,819.31376000,31628192.28586530,0
2022-02-25 11:00:00,38578.29000000,38876.91000000,38341.57000000,38745.01000000,2685.96494000,1645790399999,103595802.85377050,57405,1513.87306000,58379428.15524600,0
2022-02-25 12:00:00,38745.00000000,39500.00000000,38739.07000000,39362.05000000,4088.71069000,1645793999999,159739006.80396520,92336,2205.58241000,86191697.17862460,0
2022-02-25 13:00:00,39363.76000000,39683.53000000,39232.04000000,39359.98000000,3817.23189000,1645797599999,150500040.58335640,91332,1917.58814000,75610589.77229190,0
2022-02-25 14:00:00,39359.99000000,39478.35000000,38928.99000000,39009.52000000,3421.21697000,1645801199999,134169326.58687960,80929,1690.64293000,66300810.35076090,0
2022-02-25 15:00:00,39009.52000000,39568.46000000,38700.00000000,39410.92000000,4588.77286000,1645804799999,179424344.05578850,96617,2453.52274000,95933488.70436650,0
2022-02-25 16:00:00,39415.46000000,39588.82000000,39182.86000000,39374.00000000,2255.07077000,1645808399999,88799202.31319990,53886,1132.05993000,44577220.70123350,0
2022-02-25 17:00:00,39374.00000000,39397.81000000,38872.70000000,38974.42000000,2060.89246000,1645811999999,80537000.63693050,51225,1123.35425000,43896193.43368260,0
2022-02-25 18:00:00,38974.41000000,39041.21000000,38537.91000000,38655.33000000,2325.01719000,1645815599999,90080120.55447930,56299,1046.58882000,40555330.55692960,0
2022-02-25 19:00:00,38655.33000000,38960.38000000,38538.06000000,38676.14000000,1806.06780000,1645819199999,69974554.49227830,48263,993.02401000,38474829.24708520,0
2022-02-25 20:00:00,38676.13000000,39242.42000000,38601.00000000,39109.06000000,1790.65305000,1645822799999,69679014.39111320,52593,935.65214000,36416804.62879750,0
2022-02-25 21:00:00,39109.06000000,39217.14000000,38920.71000000,38962.27000000,780.46329000,1645826399999,30483429.74669480,28603,386.40713000,15092473.06346350,0
2022-02-25 22:00:00,38962.28000000,39491.00000000,38853.62000000,39424.14000000,1234.06812000,1645829999999,48315856.20938400,46399,737.49612000,28870562.62260410,0
2022-02-25 23:00:00,39424.13000000,39600.00000000,39136.00000000,39219.17000000,2022.16114000,1645833599999,79576153.30783070,60817,978.98137000,38533485.07557420,0
2022-02-26 00:00:00,39219.16000000,40348.45000000,39076.14000000,39765.45000000,4153.14505000,1645837199999,164917370.48549170,103103,2307.03668000,91706609.62225880,0
2022-02-26 01:00:00,39765.46000000,39825.65000000,39562.17000000,39704.81000000,1111.03517000,1645840799999,44116345.87905360,43159,529.04617000,21006882.51122060,0
2022-02-26 02:00:00,39704.82000000,39725.00000000,39467.36000000,39550.42000000,913.41707000,1645844399999,36172701.59326240,33483,486.18652000,19254789.39840160,0
2022-02-26 03:00:00,39550.43000000,39595.47000000,39252.00000000,39390.33000000,1056.32723000,1645847999999,41631401.53482940,34561,459.21905000,18099811.97787870,0
2022-02-26 04:00:00,39390.33000000,39468.73000000,39233.48000000,39356.93000000,858.96591000,1645851599999,33826450.22825110,29083,443.30725000,17459887.85403960,0
2022-02-26 05:00:00,39356.92000000,39381.16000000,38955.82000000,39021.48000000,1075.40280000,1645855199999,42119991.06948500,43193,529.93342000,20756616.00350110,0
2022-02-26 06:00:00,39021.49000000,39218.13000000,39007.24000000,39132.03000000,787.51404000,1645858799999,30800808.86997670,34524,450.32336000,17610250.11584800,0
2022-02-26 07:00:00,39132.03000000,39200.00000000,38910.11000000,39200.00000000,1174.39016000,1645862399999,45912436.09029600,39603,685.31536000,26799732.42126230,0
2022-02-26 08:00:00,39200.00000000,39546.00000000,38650.37000000,38782.80000000,2338.52182000,1645865999999,91384851.35291470,61554,1057.71809000,41370885.75242300,0
2022-02-26 09:00:00,38782.80000000,38927.07000000,38573.18000000,38790.93000000,1420.86182000,1645869599999,55087291.33800730,44938,626.71133000,24297936.36207680,0
2022-02-26 10:00:00,38790.93000000,39068.89000000,38759.77000000,39001.55000000,1122.69813000,1645873199999,43726628.52023210,33107,484.70166000,18879676.60734670,0
2022-02-26 11:00:00,39001.56000000,39173.99000000,38787.69000000,38928.21000000,905.56797000,1645876799999,35289441.62946730,34056,431.61866000,16822552.38577710,0
2022-02-26 12:00:00,38928.22000000,39027.88000000,38772.15000000,38992.78000000,799.27378000,1645880399999,31092269.59001880,30317,384.99894000,14981142.01466160,0
2022-02-26 13:00:00,38992.78000000,39241.51000000,38912.97000000,39088.20000000,1309.27364000,1645883999999,51208363.93767310,36450,522.84823000,20444121.89221570,0
2022-02-26 14:00:00,39088.20000000,39378.60000000,38943.18000000,39209.63000000,1160.39009000,1645887599999,45447287.66691660,37017,605.56551000,23722796.05633990,0
2022-02-26 15:00:00,39209.64000000,39358.14000000,39146.56000000,39215.66000000,1334.93755000,1645891199999,52399884.62638460,38484,636.01687000,24970694.18909540,0
2022-02-26 16:00:00,39215.66000000,39320.36000000,39036.73000000,39148.75000000,915.39684000,1645894799999,35883224.93785410,31426,515.16362000,20202381.89449640,0
2022-02-26 17:00:00,39148.75000000,39309.23000000,39090.03000000,39248.58000000,740.57255000,1645898399999,29012017.62711640,24754,319.70630000,12526653.31787420,0
2022-02-26 18:00:00,39248.58000000,39255.22000000,38823.08000000,39099.16000000,995.32774000,1645901999999,38807995.29590410,33512,459.11861000,17900491.57138390,0
2022-02-26 19:00:00,39099.15000000,39440.00000000,39092.60000000,39254.12000000,1207.61089000,1645905599999,47418819.25317930,33162,723.76091000,28416687.66617340,0
2022-02-26 20:00:00,39254.12000000,39444.09000000,39213.20000000,39322.55000000,534.68935000,1645909199999,21023692.63452220,21987,278.99622000,10968805.37209040,0
2022-02-26 21:00:00,39322.55000000,39700.00000000,39288.51000000,39433.79000000,1439.57807000,1645912799999,56862051.67361270,38649,790.48594000,31231165.23710930,0
2022-02-26 22:00:00,39433.79000000,39467.04000000,39062.06000000,39145.18000000,825.05479000,1645916399999,32377684.04127120,31583,373.15351000,14643803.50886390,0
2022-02-26 23:00:00,39145.18000000,39173.31000000,38911.00000000,39116.72000000,1181.30434000,1645919999999,46102709.81865970,32552,558.00375000,21777864.24847840,0
2022-02-27 00:00:00,39116.73000000,39256.58000000,38717.74000000,38788.64000000,1628.58759000,1645923599999,63373397.50228770,41615,768.40208000,29898342.14759760,0
2022-02-27 01:00:00,38791.56000000,38855.73000000,38217.01000000,38240.04000000,2249.01882000,1645927199999,86491044.40749530,58590,947.30159000,36431317.49920480,0
2022-02-27 02:00:00,38240.04000000,38595.85000000,38189.19000000,38530.22000000,1026.57824000,1645930799999,39449632.23756150,31703,511.68974000,19665291.37246240,0
2022-02-27 03:00:00,38530.22000000,38685.08000000,38516.66000000,38606.81000000,814.39467000,1645934399999,31445726.40045560,24225,395.43724000,15268362.40210600,0
2022-02-27 04:00:00,38606.80000000,38656.44000000,38462.82000000,38547.38000000,633.19102000,1645937999999,24423536.41786070,20662,258.63840000,9976523.49646670,0
2022-02-27 05:00:00,38547.38000000,38755.00000000,38458.80000000,38584.32000000,796.73185000,1645941599999,30784558.99622630,22602,422.33768000,16320335.18625570,0
